Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
Pre-release,2:01.726,Mattew,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,2:01.560,Mattew,,1,41.483,40.072,40.005,9-1-0,1-1-1,Morton,Blue Falcon,Azure Roller,Super Glider
2017-04-29,2:01.490,Mattew,,<1,41.480,40.063,39.947,10-0-0,1-1-1,Morton,Blue Falcon,Azure Roller,Super Glider
2017-04-29,2:01.470,Mattew,,<1,-,-,-,10-0-0,1-1-1,Morton,Blue Falcon,Azure Roller,Super Glider
2017-04-29,2:01.381,Mattew,,3,41.465,39.932,39.984,10-0-0,1-1-1,Morton,Blue Falcon,Azure Roller,Super Glider
2017-05-02,2:01.292,Mattew,,1,41.465,39.867,39.960,10-0-0,1-1-1,Wario,Blue Falcon,Azure Roller,Super Glider
2017-05-03,2:01.264,Danny,,1,41.407,39.926,39.931,10-0-0,1-1-1,Dry Bowser,Blue Falcon,Azure Roller,Plane Glider
2017-05-04,2:01.246,Mattew,,<1,41.485,39.851,39.910,10-0-0,1-1-1,Wario,Blue Falcon,Azure Roller,Plane Glider
2017-05-04,2:01.209,Mattew,,1,41.401,39.880,39.928,10-0-0,1-1-1,Wario,Blue Falcon,Azure Roller,Plane Glider
2017-05-05,2:01.162,Mattew,,<1,41.398,39.880,39.884,10-0-0,1-1-1,Wario,Blue Falcon,Azure Roller,Plane Glider
2017-05-05,2:01.103,Mattew,,1,41.418,39.922,39.763,10-0-0,1-1-1,Wario,Blue Falcon,Roller,Plane Glider
2017-05-06,2:01.093,Mattew,,<1,41.340,39.916,39.837,10-0-0,1-1-1,Wario,Blue Falcon,Roller,Plane Glider
2017-05-06,2:01.015,Mattew,,7,41.352,39.826,39.837,10-0-0,1-1-1,Wario,Blue Falcon,Azure Roller,Plane Glider
2017-05-13,2:00.928,Mattew,,15,41.398,39.743,39.787,10-0-0,1-1-1,Wario,Blue Falcon,Azure Roller,Plane Glider
2017-05-28,2:00.793,Cole,,26,41.386,39.704,39.703,10-0-0,1-1-1,Wario,Yoshi Bike,Azure Roller,Cloud Glider
2017-06-23,2:00.742,Mattew,,<1,41.319,39.725,39.698,10-0-0,1-1-1,Wario,Wild Wiggler,Roller,Plane Glider
2017-06-23,2:00.707,Mattew,,1,41.271,39.778,39.658,10-0-0,1-1-1,Wario,Wild Wiggler,Azure Roller,Plane Glider
2017-06-24,2:00.682,Mattew,,<1,41.246,39.799,39.637,10-0-0,1-1-1,Wario,Wild Wiggler,Azure Roller,Plane Glider
2017-06-24,2:00.660,Mattew,,1,41.265,39.738,39.657,10-0-0,1-1-1,Wario,Wild Wiggler,Azure Roller,Plane Glider
2017-06-25,2:00.612,Lyte,,<1,41.400,39.558,39.654,10-0-0,1-1-1,Wario,Wild Wiggler,Azure Roller,Wario Wing
2017-06-25,2:00.577,Mattew,,<1,41.310,39.602,39.665,10-0-0,1-1-1,Wario,Wild Wiggler,Azure Roller,Plane Glider
2017-06-25,2:00.475,Mattew,,25,41.322,39.575,39.578,10-0-0,1-1-1,Wario,Wild Wiggler,Azure Roller,Plane Glider
2017-07-20,2:00.461,Kamek,,<1,41.202,39.683,39.576,10-0-0,1-1-1,Dry Bowser,Wild Wiggler,Azure Roller,Plane Glider
2017-07-20,2:00.422,Kamek,,59,41.205,39.570,39.647,10-0-0,1-1-1,Dry Bowser,Wild Wiggler,Azure Roller,Plane Glider
2017-09-17,2:00.417,Demon,,<1,41.258,39.582,39.577,9-1-0,1-1-1,Dry Bowser,Wild Wiggler,Azure Roller,Plane Glider
2017-09-17,2:00.361,Demon,,<1,41.182,39.582,39.597,9-1-0,1-1-1,Dry Bowser,Wild Wiggler,Azure Roller,Plane Glider
2017-09-17,2:00.338,Demon,,1,41.218,39.593,39.527,9-1-0,1-1-1,Dry Bowser,Wild Wiggler,Azure Roller,Plane Glider
2017-09-18,2:00.212,Demon,,2,41.111,39.536,39.565,10-0-0,1-1-1,Dry Bowser,Wild Wiggler,Azure Roller,Plane Glider
2017-09-20,1:59.998,Demon,,31,41.065,39.449,39.484,10-0-0,1-1-1,Dry Bowser,Wild Wiggler,Azure Roller,Plane Glider
2017-10-21,1:59.961,Swift,,70,41.114,39.455,39.392,10-0-0,1-1-1,Dry Bowser,Wild Wiggler,Roller,Plane Glider
2017-12-30,1:59.931,K4I,,7,41.121,39.387,39.423,10-0-0,1-1-1,Dry Bowser,Wild Wiggler,Azure Roller,Plane Glider
2018-01-06,1:59.911,Demon,,8,41.075,39.484,39.352,10-0-0,1-1-1,Dry Bowser,Wild Wiggler,Azure Roller,Plane Glider
2018-01-14,1:59.845,Swift,,46,41.004,39.400,39.441,10-0-0,1-1-1,Dry Bowser,Wild Wiggler,Roller,Plane Glider
2018-03-01,1:59.835,Demon,,1,41.035,39.430,39.370,10-0-0,1-1-1,Dry Bowser,Wild Wiggler,Azure Roller,Plane Glider
2018-03-02,1:59.823,Demon,,<1,41.031,39.339,39.453,10-0-0,1-1-1,Dry Bowser,Wild Wiggler,Azure Roller,Plane Glider
