Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
Pre-release,1:47.500,Xander,,<1,24.716,45.667,37.117,4-6-0,0-2-1,Wario,Splat Buggy,Slim,Super Glider
2017-04-28,1:47.450,ゲコつむり,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,1:47.183,Liar,,<1,-,-,-,-,-,-,-,-,-
2017-04-28,1:46.983,Tyler,,<1,24.650,45.483,36.850,4-6-0,0-2-1,Morton,Streetle,Slim,Super Glider
2017-04-28,1:46.616,Tyler,,<1,24.533,45.333,36.750,4-6-0,0-2-1,Morton,Streetle,Slim,Super Glider
2017-04-28,1:46.183,Liar,,1,24.466,45.000,36.717,4-6-0,0-2-1,Dry Bowser,Streetle,Roller,Super Glider
2017-04-29,1:46.133,ゲコつむり,,<1,24.383,45.100,36.650,-,0-2-1,Wario,Streetle,Roller,Paper Glider
2017-04-29,1:45.983,ケコつおリ,,<1,24.350,44.983,36.650,-,0-2-1,Wario,Streetle,Roller,Paper Glider
2017-04-29,1:45.850,Liar,,1,24.433,44.867,36.550,4-6-0,0-2-1,Dry Bowser,Streetle,Roller,Super Glider
2017-04-30,1:45.733,Liar,,<1,-,-,-,-,-,-,-,-,-
2017-04-30,1:45.616,Liar,,<1,24.366,44.850,36.400,4-6-0,0-2-1,Dry Bowser,Streetle,Azure Roller,Super Glider
2017-04-30,1:45.416,Liar,,2,24.150,44.816,36.450,4-6-0,0-2-1,Dry Bowser,Streetle,Roller,Super Glider
2017-05-02,1:45.283,Liar,,<1,24.100,44.733,36.450,4-6-0,0-2-1,Dry Bowser,Streetle,Roller,Super Glider
2017-05-02,1:45.266,Danny,,1,23.783,45.067,36.416,4-6-0,0-2-1,Wario,Streetle,Azure Roller,Wario Wing
2017-05-03,1:45.133,Liar,,1,24.083,44.583,36.467,4-5-1,0-2-1,Dry Bowser,Landship,Roller,Super Glider
2017-05-04,1:45.116,Liar,,1,24.083,44.550,36.483,4-5-1,0-2-1,Dry Bowser,Landship,Roller,Super Glider
2017-05-05,1:45.066,Liar,,<1,24.083,44.450,36.533,4-6-0,0-2-1,Dry Bowser,Landship,Roller,Super Glider
2017-05-05,1:44.966,Liar,,3,24.033,44.450,36.483,4-6-0,0-2-1,Dry Bowser,Landship,Roller,Super Glider
2017-05-08,1:44.950,ケケ,,<1,24.000,44.616,36.334,4-6-0,0-2-1,Dry Bowser,Landship,Azure Roller,Super Glider
2017-05-08,1:44.900,Liar,,3,24.050,44.483,36.367,4-5-1,0-2-1,Dry Bowser,Landship,Roller,Super Glider
2017-05-11,1:44.833,Liar,,7,23.900,44.666,36.267,4-6-0,0-2-1,Dry Bowser,Landship,Roller,Super Glider
2017-05-18,1:44.766,Liar,,15,24.016,44.450,36.300,4-6-0,0-2-1,Dry Bowser,Landship,Roller,Super Glider
2017-06-02,1:44.600,Liar,,7,24.033,44.367,36.200,4-6-0,0-2-1,Dry Bowser,Wild Wiggler,Roller,Cloud Glider
2017-06-09,1:44.583,カニ,,1,24.066,44.267,36.250,4-6-0,0-2-1,Wario,Wild Wiggler,Roller,Paper Glider
2017-06-10,1:44.533,Liar,,3,24.066,44.184,36.283,4-6-0,0-2-1,Dry Bowser,Wild Wiggler,Roller,Cloud Glider
